User,Film,rate
83.0,480.0,3.5
83.0,532.0,3.5
83.0,608.0,4.5
83.0,663.0,5.0
83.0,750.0,5.0
83.0,778.0,4.0
83.0,799.0,3.5
83.0,923.0,4.5
83.0,1247.0,4.5
83.0,1257.0,5.0
83.0,1259.0,4.5
83.0,1265.0,4.5
83.0,1278.0,5.0
83.0,1358.0,0.5
83.0,1394.0,5.0
83.0,1590.0,5.0
83.0,1639.0,4.5
83.0,1653.0,5.0
83.0,1732.0,5.0
83.0,1777.0,4.5
83.0,1917.0,2.0
83.0,1920.0,0.5
83.0,1923.0,2.0
83.0,1961.0,5.0
83.0,2000.0,1.5
83.0,2109.0,3.5
83.0,2155.0,4.0
83.0,2291.0,5.0
83.0,2300.0,4.0
83.0,2302.0,4.0
83.0,2324.0,4.0
83.0,2359.0,4.0
83.0,2371.0,3.5
83.0,2395.0,5.0
83.0,2502.0,5.0
83.0,2791.0,5.0
83.0,3022.0,4.5
83.0,3033.0,4.0
83.0,3037.0,4.0
83.0,3087.0,3.5
83.0,3114.0,4.0
83.0,3160.0,0.5
83.0,3176.0,4.5
83.0,3210.0,3.5
83.0,3396.0,4.0
83.0,4025.0,3.5
83.0,4034.0,4.5
83.0,4174.0,4.0
83.0,4255.0,1.5
83.0,4558.0,3.5
83.0,4688.0,4.0
83.0,4886.0,4.0
83.0,4975.0,0.5
83.0,5060.0,4.5
83.0,5602.0,3.5
83.0,5902.0,0.5
83.0,6373.0,3.5
83.0,6947.0,5.0
83.0,8874.0,4.5
84.0,110.0,4.0
84.0,260.0,4.0
84.0,296.0,4.0
84.0,1610.0,3.5
84.0,2028.0,3.0
84.0,2268.0,3.5
84.0,2959.0,4.0
84.0,3114.0,3.5
84.0,3578.0,4.0
84.0,3980.0,4.5
84.0,4148.0,4.0
84.0,4701.0,3.5
84.0,4886.0,4.0
84.0,4896.0,3.5
84.0,4993.0,4.5
84.0,4995.0,4.5
84.0,5481.0,3.0
84.0,6016.0,4.0
84.0,6373.0,3.5
84.0,8368.0,4.0
84.0,8665.0,3.5
84.0,8961.0,4.0
84.0,31696.0,4.0
84.0,36529.0,3.5
84.0,40815.0,3.5
84.0,45722.0,3.5
84.0,54001.0,3.5
84.0,54272.0,3.0
84.0,58559.0,4.0
84.0,64983.0,4.0
84.0,74458.0,4.0
84.0,81229.0,3.5
85.0,2.0,5.0
85.0,3.0,2.0
85.0,5.0,3.0
85.0,19.0,3.0
85.0,21.0,4.0
85.0,58.0,1.0
85.0,110.0,5.0
85.0,153.0,4.0
85.0,158.0,1.0
85.0,160.0,3.0
85.0,161.0,4.0
85.0,165.0,4.0
85.0,170.0,3.0
85.0,172.0,3.0
85.0,173.0,4.0
85.0,177.0,2.0
85.0,185.0,3.0
85.0,186.0,3.0
85.0,196.0,3.0
85.0,203.0,3.0
85.0,216.0,3.0
85.0,227.0,4.0
85.0,231.0,4.0
85.0,234.0,4.0
85.0,247.0,1.0
85.0,253.0,3.0
85.0,255.0,5.0
85.0,256.0,4.0
85.0,261.0,1.0
85.0,275.0,3.0
85.0,277.0,2.0
85.0,288.0,4.0
85.0,291.0,1.0
85.0,292.0,4.0
85.0,293.0,5.0
85.0,296.0,5.0
85.0,315.0,4.0
85.0,316.0,5.0
85.0,317.0,4.0
85.0,318.0,5.0
85.0,327.0,1.0
85.0,329.0,5.0
85.0,333.0,4.0
85.0,339.0,1.0
85.0,344.0,4.0
85.0,349.0,5.0
85.0,350.0,3.0
85.0,364.0,3.0
85.0,377.0,5.0
85.0,380.0,5.0
85.0,405.0,3.0
85.0,410.0,4.0
85.0,415.0,3.0
85.0,434.0,3.0
85.0,437.0,3.0
85.0,442.0,4.0
85.0,454.0,3.0
85.0,457.0,5.0
85.0,466.0,3.0
85.0,471.0,3.0
85.0,480.0,5.0
85.0,500.0,4.0
85.0,508.0,2.0
85.0,527.0,2.0
85.0,543.0,4.0
85.0,546.0,1.0
85.0,548.0,4.0
85.0,551.0,1.0
85.0,553.0,4.0
85.0,586.0,3.0
85.0,587.0,3.0
85.0,588.0,3.0
85.0,590.0,3.0
85.0,592.0,4.0
85.0,593.0,4.0
85.0,594.0,2.0
85.0,595.0,3.0
85.0,597.0,4.0
85.0,616.0,4.0
85.0,648.0,5.0
85.0,688.0,1.0
85.0,709.0,1.0
86.0,11.0,1.0
86.0,14.0,4.0
86.0,17.0,5.0
86.0,18.0,5.0
86.0,19.0,1.0
86.0,21.0,1.0
86.0,25.0,3.0
86.0,26.0,4.0
86.0,28.0,4.0
86.0,30.0,5.0
86.0,35.0,4.0
86.0,58.0,4.0
86.0,62.0,3.0
86.0,68.0,4.0
86.0,73.0,3.0
86.0,81.0,5.0
86.0,82.0,3.0
86.0,85.0,4.0
86.0,97.0,4.0
86.0,105.0,3.0
86.0,110.0,3.0
86.0,116.0,4.0
86.0,121.0,3.0
86.0,124.0,3.0
86.0,141.0,4.0
86.0,144.0,3.0
86.0,147.0,5.0
86.0,150.0,4.0
86.0,154.0,4.0
86.0,159.0,3.0
86.0,160.0,2.0
86.0,162.0,3.0
86.0,171.0,4.0
86.0,172.0,3.0
86.0,178.0,5.0
86.0,180.0,3.0
86.0,186.0,1.0
86.0,194.0,4.0
86.0,198.0,3.0
86.0,203.0,4.0
86.0,213.0,4.0
86.0,218.0,4.0
86.0,223.0,5.0
86.0,224.0,3.0
86.0,229.0,4.0
86.0,231.0,1.0
86.0,232.0,4.0
86.0,235.0,4.0
86.0,242.0,4.0
86.0,246.0,3.0
86.0,247.0,5.0
86.0,249.0,4.0
86.0,252.0,1.0
86.0,253.0,4.0
86.0,254.0,4.0
86.0,260.0,5.0
86.0,261.0,3.0
86.0,265.0,4.0
86.0,266.0,3.0
86.0,269.0,4.0
86.0,272.0,4.0
86.0,273.0,3.0
86.0,287.0,3.0
86.0,288.0,3.0
86.0,290.0,5.0
86.0,292.0,3.0
86.0,296.0,5.0
86.0,299.0,5.0
86.0,300.0,4.0
86.0,302.0,3.0
86.0,306.0,5.0
86.0,307.0,5.0
86.0,308.0,5.0
86.0,314.0,3.0
86.0,316.0,3.0
86.0,318.0,5.0
86.0,319.0,5.0
86.0,321.0,3.0
86.0,329.0,5.0
86.0,331.0,3.0
86.0,332.0,3.0
86.0,337.0,4.0
86.0,342.0,5.0
86.0,345.0,5.0
86.0,348.0,3.0
86.0,364.0,4.0
86.0,405.0,2.0
86.0,427.0,3.0
86.0,435.0,4.0
86.0,454.0,2.0
86.0,468.0,3.0
86.0,469.0,3.0
86.0,471.0,4.0
86.0,475.0,4.0
86.0,480.0,3.0
86.0,481.0,3.0
86.0,482.0,4.0
86.0,497.0,4.0
86.0,500.0,3.0
86.0,501.0,5.0
86.0,508.0,3.0
86.0,509.0,5.0
86.0,527.0,5.0
86.0,531.0,3.0
86.0,534.0,4.0
86.0,535.0,5.0
86.0,539.0,3.0
86.0,541.0,4.0
86.0,550.0,4.0
86.0,551.0,4.0
86.0,568.0,3.0
86.0,585.0,5.0
86.0,586.0,1.0
86.0,587.0,3.0
86.0,588.0,3.0
86.0,590.0,3.0
86.0,592.0,3.0
86.0,593.0,5.0
86.0,594.0,4.0
86.0,595.0,3.0
86.0,596.0,4.0
86.0,597.0,3.0
86.0,608.0,5.0
86.0,613.0,3.0
86.0,616.0,3.0
86.0,633.0,5.0
86.0,640.0,3.0
86.0,650.0,3.0
86.0,661.0,3.0
86.0,665.0,4.0
86.0,671.0,4.0
86.0,708.0,3.0
86.0,753.0,3.0
86.0,756.0,3.0
86.0,766.0,5.0
86.0,778.0,4.0
86.0,780.0,2.0
86.0,783.0,3.0
86.0,784.0,2.0
86.0,828.0,3.0
86.0,830.0,2.0
86.0,844.0,3.0
86.0,892.0,3.0
86.0,1059.0,3.0
86.0,1073.0,4.0
86.0,1163.0,3.0
87.0,25.0,4.0
87.0,62.0,1.0
87.0,88.0,3.0
87.0,95.0,3.0
87.0,104.0,4.0
87.0,112.0,3.0
87.0,141.0,4.0
87.0,260.0,4.0
87.0,293.0,5.0
87.0,494.0,4.0
87.0,608.0,5.0
87.0,648.0,3.0
87.0,663.0,3.0
87.0,762.0,3.0
87.0,778.0,3.0
87.0,780.0,3.0
87.0,786.0,3.0
87.0,802.0,3.0
87.0,1073.0,3.0
87.0,1405.0,2.0
88.0,2.0,3.5
88.0,11.0,3.5
88.0,21.0,3.5
88.0,62.0,3.5
88.0,95.0,2.0
88.0,104.0,0.5
88.0,141.0,4.5
88.0,150.0,4.0
88.0,153.0,2.0
88.0,160.0,2.0
88.0,163.0,3.0
88.0,165.0,3.0
88.0,185.0,3.0
88.0,223.0,4.5
88.0,231.0,0.5
88.0,253.0,3.0
88.0,256.0,0.5
88.0,260.0,4.0
88.0,261.0,3.5
88.0,288.0,3.0
88.0,296.0,3.5
88.0,316.0,2.5
88.0,318.0,4.0
88.0,337.0,3.5
88.0,339.0,4.0
88.0,344.0,2.0
88.0,345.0,3.0
88.0,350.0,3.0
88.0,364.0,4.0
88.0,377.0,3.0
88.0,380.0,2.0
88.0,435.0,1.5
88.0,440.0,2.5
88.0,454.0,2.5
88.0,457.0,2.5
88.0,480.0,3.0
88.0,497.0,4.0
88.0,500.0,2.5
88.0,508.0,4.0
88.0,509.0,5.0
88.0,527.0,4.0
88.0,539.0,3.5
88.0,541.0,4.5
88.0,551.0,4.5
88.0,552.0,2.0
88.0,553.0,3.0
88.0,586.0,2.5
88.0,588.0,3.0
88.0,592.0,3.0
88.0,593.0,2.0
88.0,594.0,4.0
88.0,595.0,3.5
88.0,596.0,4.0
88.0,608.0,3.5
88.0,648.0,3.5
88.0,708.0,3.5
88.0,745.0,3.0
88.0,778.0,4.5
88.0,780.0,3.5
88.0,802.0,1.0
88.0,913.0,4.0
88.0,914.0,4.0
88.0,919.0,4.0
88.0,924.0,4.0
88.0,1073.0,3.0
88.0,1246.0,5.0
88.0,1259.0,4.5
88.0,1265.0,2.5
88.0,1278.0,4.0
88.0,1282.0,4.0
88.0,1380.0,2.5
88.0,1391.0,3.0
88.0,1393.0,3.0
88.0,1394.0,3.5
88.0,1407.0,1.5
88.0,1485.0,0.5
88.0,1573.0,3.0
88.0,1580.0,2.5
88.0,1639.0,4.5
88.0,1641.0,4.0
88.0,1732.0,4.0
88.0,1777.0,1.5
88.0,1909.0,0.5
88.0,1917.0,3.0
88.0,1961.0,3.5
88.0,1968.0,3.5
88.0,2011.0,2.0
88.0,2054.0,3.0
88.0,2100.0,3.5
88.0,2115.0,2.0
88.0,2268.0,3.0
88.0,2291.0,4.5
88.0,2302.0,3.0
88.0,2321.0,3.0
88.0,2355.0,3.5
88.0,2502.0,4.0
88.0,2617.0,2.5
88.0,2640.0,2.0
88.0,2671.0,4.0
88.0,2692.0,4.5
88.0,2762.0,4.0
88.0,2791.0,3.5
88.0,2959.0,4.0
88.0,3052.0,2.5
88.0,3081.0,3.0
88.0,3160.0,4.0
88.0,3418.0,3.5
88.0,3578.0,2.0
88.0,4034.0,4.0
88.0,4226.0,3.0
88.0,4886.0,4.0
88.0,4896.0,3.5
88.0,4973.0,5.0
88.0,4979.0,4.0
88.0,4993.0,4.0
88.0,4995.0,3.0
88.0,5618.0,4.0
88.0,5991.0,3.0
88.0,5995.0,4.5
88.0,6016.0,4.0
88.0,6373.0,2.5
88.0,8368.0,3.5
88.0,8665.0,4.0
88.0,8874.0,3.5
88.0,30707.0,3.5
88.0,30793.0,2.5
88.0,40815.0,3.5
88.0,40819.0,4.5
88.0,41566.0,4.0
88.0,46976.0,4.5
88.0,54001.0,4.0
88.0,63876.0,4.5
88.0,68954.0,4.5
89.0,107.0,4.0
89.0,110.0,5.0
89.0,165.0,4.0
89.0,231.0,5.0
89.0,260.0,5.0
89.0,296.0,5.0
89.0,303.0,4.0
89.0,316.0,4.0
89.0,318.0,5.0
89.0,327.0,2.0
89.0,344.0,5.0
89.0,364.0,5.0
89.0,428.0,4.0
89.0,480.0,5.0
89.0,500.0,5.0
89.0,588.0,4.5
89.0,590.0,5.0
89.0,648.0,4.0
89.0,780.0,4.0
89.0,1073.0,4.5
89.0,1265.0,4.5
89.0,1772.0,5.0
89.0,2028.0,5.0
89.0,2762.0,5.0
89.0,2959.0,5.0
89.0,3114.0,4.5
89.0,3578.0,5.0
89.0,3638.0,5.0
89.0,4886.0,4.0
89.0,4896.0,5.0
89.0,7454.0,4.0
89.0,45722.0,5.0
89.0,58559.0,5.0
90.0,6.0,4.0
90.0,25.0,2.0
90.0,79.0,3.0
90.0,81.0,4.0
90.0,141.0,3.0
90.0,260.0,4.0
90.0,608.0,5.0
90.0,648.0,4.0
90.0,661.0,3.0
90.0,766.0,3.0
90.0,778.0,4.0
90.0,780.0,2.0
90.0,783.0,3.0
90.0,800.0,5.0
90.0,802.0,4.0
90.0,830.0,3.0
90.0,832.0,4.0
90.0,837.0,4.0
90.0,866.0,4.0
90.0,986.0,4.0
90.0,1073.0,3.0
90.0,1367.0,4.0
90.0,1407.0,4.0
90.0,1422.0,4.0
90.0,1479.0,3.0
90.0,1552.0,4.0
90.0,1554.0,4.0
90.0,1580.0,4.0
90.0,1584.0,5.0
90.0,1590.0,5.0
90.0,1597.0,4.0
90.0,1608.0,2.0
91.0,12.0,3.5
91.0,19.0,4.0
91.0,104.0,4.0
91.0,110.0,5.0
91.0,216.0,4.0
91.0,231.0,4.5
91.0,260.0,5.0
91.0,267.0,3.5
91.0,318.0,5.0
91.0,380.0,4.5
91.0,466.0,5.0
91.0,527.0,5.0
91.0,588.0,4.5
91.0,747.0,3.5
91.0,1265.0,5.0
91.0,1573.0,4.0
91.0,1682.0,5.0
91.0,2028.0,5.0
91.0,2335.0,3.0
91.0,2791.0,5.0
91.0,3114.0,5.0
91.0,3146.0,3.5
91.0,3578.0,4.0
91.0,4886.0,5.0
91.0,4973.0,4.5
91.0,4993.0,5.0
91.0,7346.0,4.0
91.0,43836.0,3.5
91.0,44022.0,4.5
91.0,44191.0,4.5
91.0,45186.0,4.5
91.0,54272.0,4.5
91.0,54503.0,4.0
91.0,54732.0,3.0
91.0,58559.0,5.0
91.0,68954.0,4.0
91.0,78041.0,3.5
91.0,81229.0,5.0
91.0,85414.0,5.0
91.0,94466.0,4.0
91.0,104374.0,4.5
91.0,116977.0,3.5
91.0,134368.0,4.0
92.0,2.0,3.0
92.0,6.0,3.0
92.0,11.0,4.0
92.0,19.0,1.0
92.0,21.0,5.0
92.0,62.0,3.0
92.0,76.0,3.0
92.0,95.0,3.0
92.0,110.0,5.0
92.0,112.0,4.0
92.0,141.0,4.0
92.0,145.0,3.0
92.0,150.0,3.0
92.0,153.0,3.0
92.0,160.0,2.0
92.0,161.0,5.0
92.0,163.0,5.0
92.0,165.0,3.0
92.0,172.0,1.0
92.0,173.0,3.0
92.0,177.0,2.0
92.0,186.0,3.0
92.0,193.0,1.0
92.0,196.0,3.0
92.0,204.0,4.0
92.0,223.0,5.0
92.0,224.0,3.0
92.0,231.0,3.0
92.0,235.0,4.0
92.0,237.0,3.0
92.0,247.0,5.0
92.0,252.0,3.0
92.0,253.0,2.0
92.0,266.0,2.0
92.0,273.0,3.0
92.0,288.0,3.0
92.0,292.0,3.0
92.0,293.0,4.0
92.0,296.0,4.0
92.0,300.0,4.0
92.0,315.0,2.0
92.0,316.0,1.0
92.0,317.0,2.0
92.0,318.0,5.0
92.0,319.0,4.0
92.0,329.0,3.0
92.0,330.0,3.0
92.0,332.0,3.0
92.0,333.0,3.0
92.0,339.0,3.0
92.0,344.0,2.0
92.0,349.0,3.0
92.0,350.0,2.0
92.0,364.0,1.0
92.0,377.0,3.0
92.0,380.0,4.0
92.0,426.0,2.0
92.0,434.0,3.0
92.0,435.0,3.0
92.0,440.0,3.0
92.0,442.0,3.0
92.0,454.0,2.0
92.0,455.0,3.0
92.0,457.0,4.0
92.0,466.0,2.0
92.0,471.0,4.0
92.0,480.0,4.0
92.0,497.0,4.0
92.0,500.0,3.0
92.0,508.0,3.0
92.0,509.0,1.0
92.0,527.0,4.0
92.0,532.0,3.0
92.0,539.0,3.0
92.0,543.0,3.0
92.0,551.0,3.0
92.0,552.0,1.0
92.0,553.0,5.0
92.0,587.0,3.0
92.0,588.0,3.0
92.0,590.0,4.0
92.0,592.0,3.0
92.0,595.0,5.0
92.0,597.0,2.0
92.0,606.0,2.0
92.0,608.0,5.0
92.0,648.0,5.0
92.0,778.0,5.0
92.0,780.0,2.0
93.0,11.0,3.5
93.0,17.0,4.0
93.0,21.0,5.0
93.0,25.0,3.5
93.0,62.0,3.5
93.0,150.0,4.0
93.0,260.0,4.0
93.0,265.0,3.5
93.0,266.0,3.5
93.0,337.0,4.0
93.0,339.0,4.5
93.0,342.0,3.5
93.0,364.0,3.5
93.0,377.0,4.5
93.0,457.0,4.0
93.0,508.0,4.0
93.0,539.0,4.0
93.0,586.0,2.5
93.0,587.0,3.5
93.0,588.0,3.0
93.0,590.0,4.5
93.0,592.0,3.5
93.0,595.0,4.0
93.0,597.0,3.5
93.0,648.0,3.5
93.0,858.0,4.5
93.0,898.0,5.0
93.0,902.0,2.5
93.0,910.0,3.5
93.0,912.0,4.5
93.0,914.0,3.5
93.0,919.0,4.0
93.0,920.0,4.0
93.0,923.0,4.0
93.0,1073.0,3.5
93.0,1246.0,3.5
93.0,1247.0,3.5
93.0,1259.0,4.0
93.0,1265.0,4.0
93.0,1278.0,4.0
93.0,1380.0,3.5
93.0,1387.0,3.0
93.0,1393.0,3.5
93.0,1394.0,4.0
93.0,1580.0,3.5
93.0,1610.0,4.0
93.0,1641.0,4.5
93.0,1682.0,3.5
93.0,1721.0,4.0
93.0,1912.0,4.0
93.0,1923.0,3.5
93.0,1961.0,4.5
93.0,1968.0,3.5
93.0,2011.0,3.0
93.0,2100.0,2.5
93.0,2115.0,3.5
93.0,2268.0,4.5
93.0,2291.0,3.5
93.0,2302.0,4.0
93.0,2321.0,4.0
93.0,2355.0,3.0
93.0,2470.0,2.5
93.0,2657.0,3.0
93.0,3072.0,3.5
93.0,3101.0,4.0
93.0,3114.0,4.0
93.0,3176.0,3.0
93.0,4886.0,3.0
93.0,4979.0,4.5
93.0,4993.0,5.0
93.0,4995.0,4.0
93.0,8961.0,5.0
93.0,41566.0,4.0
93.0,41569.0,3.0
93.0,45722.0,2.5
93.0,46578.0,4.0
93.0,54328.0,5.0
93.0,68954.0,5.0
93.0,77561.0,4.0
94.0,16.0,3.5
94.0,69.0,3.0
94.0,104.0,2.5
94.0,110.0,4.5
94.0,111.0,3.5
94.0,150.0,5.0
94.0,161.0,3.5
94.0,231.0,4.0
94.0,260.0,3.0
94.0,292.0,3.5
94.0,296.0,4.0
94.0,316.0,2.5
94.0,318.0,5.0
94.0,344.0,3.0
94.0,442.0,1.5
94.0,480.0,2.5
94.0,527.0,5.0
94.0,551.0,1.0
94.0,590.0,4.0
94.0,593.0,5.0
94.0,780.0,2.0
94.0,858.0,4.5
94.0,923.0,3.0
94.0,1049.0,3.0
94.0,1089.0,2.5
94.0,1213.0,4.0
94.0,1246.0,3.0
94.0,1252.0,3.5
94.0,1265.0,2.0
94.0,1393.0,3.0
94.0,1552.0,2.5
94.0,1580.0,3.0
94.0,1610.0,4.0
94.0,1653.0,4.0
94.0,1676.0,4.0
94.0,1682.0,4.0
94.0,1721.0,4.5
94.0,1726.0,2.0
94.0,1777.0,2.5
94.0,1961.0,4.0
94.0,2012.0,2.5
94.0,2028.0,5.0
94.0,2115.0,1.0
94.0,2324.0,5.0
94.0,2501.0,4.5
94.0,2692.0,2.5
94.0,2762.0,3.0
94.0,2959.0,4.5
94.0,3175.0,1.5
94.0,3178.0,4.0
94.0,3578.0,5.0
94.0,3593.0,0.5
94.0,4011.0,3.0
94.0,4226.0,4.5
94.0,4973.0,4.5
94.0,4993.0,4.5
94.0,4995.0,5.0
94.0,5991.0,4.0
94.0,6016.0,3.0
94.0,6373.0,2.5
94.0,6552.0,3.5
94.0,6934.0,1.5
94.0,8464.0,3.0
94.0,8645.0,3.5
94.0,8873.0,2.5
94.0,8874.0,2.0
94.0,8961.0,3.0
94.0,30707.0,4.5
94.0,30793.0,1.0
94.0,33166.0,4.5
94.0,33660.0,4.5
94.0,40819.0,4.0
94.0,44191.0,4.0
94.0,45722.0,2.5
94.0,46578.0,4.0
94.0,46976.0,4.0
94.0,47099.0,3.5
94.0,48780.0,3.5
94.0,54272.0,3.0
94.0,54503.0,3.0
94.0,58559.0,4.0
94.0,68954.0,5.0
94.0,74458.0,2.5
95.0,6.0,5.0
95.0,11.0,4.0
95.0,16.0,5.0
95.0,19.0,4.0
95.0,24.0,4.0
95.0,63.0,4.0
95.0,70.0,4.0
95.0,86.0,4.0
95.0,88.0,4.0
95.0,174.0,2.0
95.0,196.0,3.0
95.0,198.0,4.0
95.0,222.0,4.0
95.0,223.0,5.0
95.0,236.0,4.0
95.0,253.0,4.0
95.0,260.0,5.0
95.0,261.0,5.0
95.0,266.0,5.0
95.0,296.0,5.0
95.0,329.0,3.0
95.0,332.0,3.0
95.0,339.0,4.0
95.0,364.0,4.0
95.0,457.0,4.0
95.0,480.0,4.0
95.0,553.0,4.0
95.0,593.0,5.0
95.0,778.0,5.0
95.0,780.0,4.0
95.0,879.0,3.0
95.0,968.0,5.0
95.0,1059.0,5.0
95.0,1088.0,5.0
95.0,1093.0,4.0
95.0,1127.0,4.0
95.0,1246.0,4.0
95.0,1268.0,5.0
95.0,1370.0,4.0
95.0,1377.0,4.0
95.0,1387.0,5.0
95.0,1389.0,4.0
95.0,1393.0,5.0
95.0,1407.0,4.0
95.0,1644.0,3.0
95.0,1645.0,4.0
95.0,1655.0,2.0
95.0,1690.0,3.0
95.0,1717.0,4.0
95.0,1909.0,4.0
95.0,1917.0,3.0
95.0,1969.0,4.0
95.0,1970.0,4.0
95.0,1975.0,3.0
95.0,1984.0,3.0
95.0,1985.0,2.0
95.0,1988.0,3.0
95.0,1994.0,4.0
95.0,1995.0,3.0
95.0,2003.0,5.0
95.0,2004.0,4.0
95.0,2005.0,5.0
95.0,2013.0,3.0
95.0,2026.0,3.0
95.0,2028.0,4.0
95.0,2069.0,3.0
95.0,2105.0,3.0
95.0,2107.0,4.0
95.0,2109.0,5.0
95.0,2118.0,4.0
95.0,2119.0,5.0
95.0,2123.0,4.0
95.0,2148.0,4.0
95.0,2149.0,3.0
95.0,2160.0,3.0
95.0,2163.0,3.0
95.0,2193.0,5.0
95.0,2294.0,4.0
95.0,2395.0,5.0
95.0,2428.0,4.0
95.0,2455.0,4.0
95.0,2459.0,5.0
95.0,2462.0,2.0
95.0,2470.0,5.0
95.0,2617.0,4.0
95.0,2657.0,4.0
95.0,2694.0,4.0
95.0,2699.0,5.0
95.0,2701.0,3.0
95.0,2722.0,3.0
95.0,2762.0,4.0
95.0,2787.0,4.0
95.0,2789.0,3.0
95.0,2841.0,5.0
95.0,2907.0,5.0
95.0,2928.0,4.0
95.0,2959.0,5.0
95.0,2976.0,3.0
95.0,3016.0,4.0
95.0,3024.0,3.0
95.0,3033.0,5.0
95.0,3051.0,3.0
95.0,3081.0,5.0
95.0,3107.0,4.0
95.0,3146.0,4.0
95.0,3168.0,4.0
95.0,3578.0,5.0
95.0,3764.0,3.0
95.0,3877.0,2.0
95.0,4105.0,5.0
95.0,4140.0,5.0
95.0,4148.0,4.0
95.0,4266.0,3.0
95.0,4351.0,5.0
95.0,4369.0,5.0
95.0,4480.0,4.0
95.0,4499.0,5.0
95.0,4516.0,3.0
95.0,4520.0,5.0
95.0,4561.0,4.0
95.0,4639.0,3.0
95.0,4734.0,4.0
95.0,4949.0,2.0
95.0,4993.0,5.0
95.0,5203.0,4.0
96.0,318.0,2.0
96.0,527.0,3.5
96.0,608.0,4.0
96.0,628.0,3.0
96.0,750.0,5.0
96.0,903.0,5.0
96.0,905.0,5.0
96.0,910.0,4.5
96.0,912.0,5.0
96.0,913.0,5.0
96.0,922.0,5.0
96.0,923.0,5.0
96.0,926.0,5.0
96.0,951.0,5.0
96.0,1247.0,4.0
96.0,1252.0,5.0
96.0,1267.0,4.0
96.0,1284.0,5.0
96.0,1285.0,4.0
96.0,1912.0,4.0
96.0,2186.0,3.0
96.0,2692.0,3.0
96.0,4226.0,5.0
96.0,8094.0,4.5
96.0,8128.0,4.5
96.0,8765.0,4.0
96.0,25868.0,4.0
96.0,30712.0,4.0
96.0,44555.0,3.0
97.0,110.0,1.0
97.0,223.0,3.5
97.0,293.0,2.0
97.0,296.0,4.0
97.0,318.0,4.5
97.0,364.0,1.5
97.0,480.0,2.5
97.0,527.0,1.5
97.0,541.0,4.0
97.0,588.0,0.5
97.0,593.0,3.5
97.0,595.0,1.5
97.0,597.0,2.0
97.0,608.0,4.0
97.0,750.0,4.0
97.0,858.0,3.0
97.0,899.0,4.5
97.0,912.0,1.5
97.0,923.0,4.0
97.0,926.0,4.0
97.0,1088.0,2.0
97.0,1089.0,2.0
97.0,1213.0,3.0
97.0,1262.0,4.0
97.0,1265.0,1.5
97.0,1267.0,4.0
97.0,1387.0,1.5
97.0,1580.0,2.5
97.0,1721.0,0.5
97.0,1732.0,4.0
97.0,1884.0,3.5
97.0,1997.0,0.5
97.0,2000.0,3.0
97.0,2019.0,4.0
97.0,2028.0,1.0
97.0,2324.0,4.5
97.0,2395.0,4.0
97.0,2502.0,4.0
97.0,2959.0,1.5
97.0,3033.0,3.5
97.0,3527.0,1.0
97.0,3578.0,0.5
97.0,4226.0,3.0
97.0,4816.0,4.0
97.0,4973.0,4.5
97.0,4979.0,3.5
97.0,5618.0,4.0
97.0,5902.0,2.5
97.0,5971.0,4.0
97.0,30810.0,5.0
97.0,31658.0,3.5
97.0,44555.0,4.5
97.0,46578.0,5.0
97.0,46976.0,4.5
97.0,54503.0,4.0
97.0,58559.0,2.0
97.0,94959.0,3.5
98.0,5.0,3.0
98.0,296.0,4.5
98.0,339.0,3.5
98.0,597.0,5.0
98.0,902.0,5.0
98.0,920.0,3.5
98.0,1721.0,5.0
98.0,1732.0,5.0
98.0,1967.0,4.0
98.0,2144.0,5.0
98.0,2193.0,2.5
98.0,2321.0,5.0
98.0,2617.0,5.0
98.0,2762.0,4.0
98.0,3081.0,3.0
98.0,5620.0,5.0
98.0,6593.0,4.0
98.0,8874.0,5.0
98.0,25801.0,5.0
98.0,31685.0,5.0
98.0,56949.0,5.0
98.0,68954.0,3.5
99.0,2.0,2.0
99.0,17.0,3.0
99.0,28.0,3.0
99.0,105.0,3.0
99.0,110.0,3.0
99.0,154.0,3.0
99.0,160.0,2.0
99.0,170.0,2.0
99.0,296.0,3.0
99.0,316.0,1.0
99.0,318.0,5.0
99.0,377.0,4.0
99.0,380.0,2.0
99.0,455.0,1.0
99.0,457.0,4.0
99.0,468.0,3.0
99.0,480.0,4.0
99.0,497.0,3.0
99.0,509.0,5.0
99.0,527.0,4.0
99.0,546.0,1.0
99.0,588.0,3.0
99.0,593.0,4.0
99.0,595.0,5.0
99.0,596.0,4.0
99.0,608.0,5.0
99.0,647.0,4.0
99.0,750.0,4.0
99.0,838.0,4.0
99.0,898.0,4.0
99.0,899.0,4.0
99.0,900.0,3.0
99.0,902.0,3.0
99.0,903.0,5.0
99.0,909.0,3.0
99.0,912.0,5.0
99.0,913.0,4.0
99.0,914.0,4.0
99.0,918.0,5.0
99.0,923.0,4.0
99.0,924.0,3.0
99.0,928.0,4.0
99.0,951.0,4.0
99.0,953.0,5.0
99.0,968.0,4.0
99.0,1103.0,4.0
99.0,1247.0,3.0
99.0,1250.0,4.0
99.0,1282.0,3.0
99.0,1284.0,3.0
99.0,1358.0,3.0
99.0,1393.0,3.0
99.0,1580.0,3.0
99.0,1586.0,2.0
99.0,1589.0,3.0
99.0,1591.0,1.0
99.0,1619.0,5.0
99.0,1676.0,1.0
99.0,1721.0,5.0
99.0,1732.0,3.0
99.0,1735.0,4.0
